"indexDesignation","relOTR","maturity","contractId","expiryDate","coupon","recovery","strike","strike_in_spread_format","impliedVol","spread","logM","optionType","expiry","expiryMonth"
"CDX.NA.HY",-1,2028-12-20,"CDX.NA.HY-S41-V2-5Y-JUN24-109.5-P",2024-06-19,500,0.3,109.5,0.025003337298542,0.53853290586152,0.032304,-0.256181753669857,1,1,"1M"
"CDX.NA.HY",-1,2028-12-20,"CDX.NA.HY-S41-V2-5Y-JUN24-110-R",2024-06-19,500,0.3,110,0.0237854291150361,0.579457180553136,0.032304,-0.306117890434808,-1,1,"1M"
"CDX.NA.HY",-1,2028-12-20,"CDX.NA.HY-S41-V2-5Y-JUN24-110-P",2024-06-19,500,0.3,110,0.0237854291150361,0.579457180553136,0.032304,-0.306117890434808,1,1,"1M"
"CDX.NA.HY",-1,2028-12-20,"CDX.NA.HY-S41-V2-5Y-JUN24-110.5-R",2024-06-19,500,0.3,110.5,0.0225763143685484,0.61956879291518,0.032304,-0.358289741656708,-1,1,"1M"
"CDX.NA.HY",-1,2028-12-20,"CDX.NA.HY-S41-V2-5Y-JUN24-110.5-P",2024-06-19,500,0.3,110.5,0.0225763143685484,0.61956879291518,0.032304,-0.358289741656708,1,1,"1M"
"CDX.NA.HY",-1,2028-12-20,"CDX.NA.HY-S41-V2-5Y-JUN24-111-R",2024-06-19,500,0.3,111,0.0213758695550286,0.65911420935557,0.032304,-0.412928366638094,-1,1,"1M"
"CDX.NA.HY",-1,2028-12-20,"CDX.NA.HY-S41-V2-5Y-JUN24-111-P",2024-06-19,500,0.3,111,0.0213758695550286,0.65911420935557,0.032304,-0.412928366638094,1,1,"1M"
"CDX.NA.HY",-1,2028-12-20,"CDX.NA.HY-S41-V2-5Y-JUN24-111.5-R",2024-06-19,500,0.3,111.5,0.0201839737251923,0.698332868163784,0.032304,-0.470302151996727,-1,1,"1M"
"CDX.NA.HY",-1,2028-12-20,"CDX.NA.HY-S41-V2-5Y-JUN24-102-R",2024-06-19,500,0.3,102,0.0444198840715887,0.801153939683548,0.032304,0.318496147067736,-1,1,"1M"
"CDX.NA.HY",-1,2028-12-20,"CDX.NA.HY-S41-V2-5Y-JUN24-102-P",2024-06-19,500,0.3,102,0.0444198840715887,0.801153939683548,0.032304,0.318496147067736,1,1,"1M"
"CDX.NA.HY",-1,2028-12-20,"CDX.NA.HY-S41-V2-5Y-JUN24-102.5-R",2024-06-19,500,0.3,102.5,0.0430532725790112,0.766723136812445,0.032304,0.287247184509527,-1,1,"1M"
"CDX.NA.HY",-1,2028-12-20,"CDX.NA.HY-S41-V2-5Y-JUN24-102.5-P",2024-06-19,500,0.3,102.5,0.0430532725790112,0.766723136812445,0.032304,0.287247184509527,1,1,"1M"
"CDX.NA.HY",-1,2028-12-20,"CDX.NA.HY-S41-V2-5Y-JUN24-103-R",2024-06-19,500,0.3,103,0.0416976693353161,0.729860238355718,0.032304,0.255254174432879,-1,1,"1M"
"CDX.NA.HY",-1,2028-12-20,"CDX.NA.HY-S41-V2-5Y-JUN24-103-P",2024-06-19,500,0.3,103,0.0416976693353161,0.729860238355718,0.032304,0.255254174432879,1,1,"1M"
"CDX.NA.HY",-1,2028-12-20,"CDX.NA.HY-S41-V2-5Y-JUN24-103.5-R",2024-06-19,500,0.3,103.5,0.040352902244904,0.690154854485768,0.032304,0.222472257322291,-1,1,"1M"
"CDX.NA.HY",-1,2028-12-20,"CDX.NA.HY-S41-V2-5Y-JUN24-103.5-P",2024-06-19,500,0.3,103.5,0.040352902244904,0.690154854485768,0.032304,0.222472257322291,1,1,"1M"
"CDX.NA.HY",-1,2028-12-20,"CDX.NA.HY-S41-V2-5Y-JUN24-104-R",2024-06-19,500,0.3,104,0.0390188031685507,0.647082938279541,0.032304,0.188852600897563,-1,1,"1M"
"CDX.NA.HY",-1,2028-12-20,"CDX.NA.HY-S41-V2-5Y-JUN24-104-P",2024-06-19,500,0.3,104,0.0390188031685507,0.647082938279541,0.032304,0.188852600897563,1,1,"1M"
"CDX.NA.HY",-1,2028-12-20,"CDX.NA.HY-S41-V2-5Y-JUN24-104.5-R",2024-06-19,500,0.3,104.5,0.0376952078040257,0.599970454946658,0.032304,0.154341910852247,-1,1,"1M"
"CDX.NA.HY",-1,2028-12-20,"CDX.NA.HY-S41-V2-5Y-JUN24-104.5-P",2024-06-19,500,0.3,104.5,0.0376952078040257,0.599970454946658,0.032304,0.154341910852247,1,1,"1M"
"CDX.NA.HY",-1,2028-12-20,"CDX.NA.HY-S41-V2-5Y-JUN24-105-R",2024-06-19,500,0.3,105,0.0363819555711502,0.5479689343661,0.032304,0.118881864092122,-1,1,"1M"
"CDX.NA.HY",-1,2028-12-20,"CDX.NA.HY-S41-V2-5Y-JUN24-105-P",2024-06-19,500,0.3,105,0.0363819555711502,0.5479689343661,0.032304,0.118881864092122,1,1,"1M"
"CDX.NA.HY",-1,2028-12-20,"CDX.NA.HY-S41-V2-5Y-JUN24-105.5-R",2024-06-19,500,0.3,105.5,0.0350788895011039,0.490164278267465,0.032304,0.0824084492495341,-1,1,"1M"
"CDX.NA.HY",-1,2028-12-20,"CDX.NA.HY-S41-V2-5Y-JUN24-105.5-P",2024-06-19,500,0.3,105.5,0.0350788895011039,0.490164278267465,0.032304,0.0824084492495341,1,1,"1M"
"CDX.NA.HY",-1,2028-12-20,"CDX.NA.HY-S41-V2-5Y-JUN24-106-R",2024-06-19,500,0.3,106,0.0337858561297908,0.426578996182261,0.032304,0.0448511956421391,-1,1,"1M"
"CDX.NA.HY",-1,2028-12-20,"CDX.NA.HY-S41-V2-5Y-JUN24-106-P",2024-06-19,500,0.3,106,0.0337858561297908,0.426578996182261,0.032304,0.0448511956421391,1,1,"1M"
"CDX.NA.HY",-1,2028-12-20,"CDX.NA.HY-S41-V2-5Y-JUN24-106.5-R",2024-06-19,500,0.3,106.5,0.0325027053950905,0.365005826300525,0.032304,0.00613226722657155,-1,1,"1M"
"CDX.NA.HY",-1,2028-12-20,"CDX.NA.HY-S41-V2-5Y-JUN24-106.5-P",2024-06-19,500,0.3,106.5,0.0325027053950905,0.365005826300525,0.032304,0.00613226722657155,1,1,"1M"
"CDX.NA.HY",-1,2028-12-20,"CDX.NA.HY-S41-V2-5Y-JUN24-107-R",2024-06-19,500,0.3,107,0.031229290537824,0.341417577846294,0.032304,-0.0338346078622593,-1,1,"1M"
"CDX.NA.HY",-1,2028-12-20,"CDX.NA.HY-S41-V2-5Y-JUN24-107-P",2024-06-19,500,0.3,107,0.031229290537824,0.341417577846294,0.032304,-0.0338346078622593,1,1,"1M"
"CDX.NA.HY",-1,2028-12-20,"CDX.NA.HY-S41-V2-5Y-JUN24-107.5-R",2024-06-19,500,0.3,107.5,0.0299654680062777,0.367800629397519,0.032304,-0.0751454093515403,-1,1,"1M"
"CDX.NA.HY",-1,2028-12-20,"CDX.NA.HY-S41-V2-5Y-JUN24-107.5-P",2024-06-19,500,0.3,107.5,0.0299654680062777,0.367800629397519,0.032304,-0.0751454093515403,1,1,"1M"
"CDX.NA.HY",-1,2028-12-20,"CDX.NA.HY-S41-V2-5Y-JUN24-108-R",2024-06-19,500,0.3,108,0.0287110973641321,0.409620486369139,0.032304,-0.117907345801817,-1,1,"1M"
"CDX.NA.HY",-1,2028-12-20,"CDX.NA.HY-S41-V2-5Y-JUN24-108-P",2024-06-19,500,0.3,108,0.0287110973641321,0.409620486369139,0.032304,-0.117907345801817,1,1,"1M"
"CDX.NA.HY",-1,2028-12-20,"CDX.NA.HY-S41-V2-5Y-JUN24-108.5-R",2024-06-19,500,0.3,108.5,0.0274660412016512,0.453455784749051,0.032304,-0.16224068536699,-1,1,"1M"
"CDX.NA.HY",-1,2028-12-20,"CDX.NA.HY-S41-V2-5Y-JUN24-108.5-P",2024-06-19,500,0.3,108.5,0.0274660412016512,0.453455784749051,0.032304,-0.16224068536699,1,1,"1M"
"CDX.NA.HY",-1,2028-12-20,"CDX.NA.HY-S41-V2-5Y-JUN24-109-R",2024-06-19,500,0.3,109,0.0262301650499981,0.496567786775086,0.032304,-0.208280975298302,-1,1,"1M"
"CDX.NA.HY",-1,2028-12-20,"CDX.NA.HY-S41-V2-5Y-JUN24-109-P",2024-06-19,500,0.3,109,0.0262301650499981,0.496567786775086,0.032304,-0.208280975298302,1,1,"1M"
"CDX.NA.HY",-1,2028-12-20,"CDX.NA.HY-S41-V2-5Y-JUN24-109.5-R",2024-06-19,500,0.3,109.5,0.025003337298542,0.53853290586152,0.032304,-0.256181753669857,-1,1,"1M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUN24-102-P",2024-06-19,500,0.3,102,0.0448465606256372,0.61347753824596,0.033934,0.278829437781588,1,1,"1M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUN24-102.5-P",2024-06-19,500,0.3,102.5,0.043584854130702,0.587197911115844,0.033934,0.250292246059676,1,1,"1M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUN24-103-P",2024-06-19,500,0.3,103,0.0423334681667173,0.559222823287568,0.033934,0.221160521205228,1,1,"1M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUN24-103.5-P",2024-06-19,500,0.3,103.5,0.0410922393218604,0.529316666609845,0.033934,0.191401817766256,1,1,"1M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUN24-104-P",2024-06-19,500,0.3,104,0.0398610079835105,0.497216523388693,0.033934,0.160981140940261,1,1,"1M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUN24-104.5-P",2024-06-19,500,0.3,104.5,0.0386396182224317,0.462673491947777,0.033934,0.129860667302908,1,1,"1M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUN24-105-P",2024-06-19,500,0.3,105,0.0374279176813102,0.425619116923741,0.033934,0.0979994264026141,1,1,"1M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUN24-105.5-P",2024-06-19,500,0.3,105.5,0.0362257574674449,0.386815416556329,0.033934,0.0653529364417791,1,1,"1M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUN24-106-P",2024-06-19,500,0.3,106,0.0350329920494142,0.350438773790073,0.033934,0.0318727858552807,1,1,"1M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUN24-106.5-P",2024-06-19,500,0.3,106.5,0.0338494791575386,0.331162096221436,0.033934,-0.00249384915961247,1,1,"1M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUN24-107-P",2024-06-19,500,0.3,107,0.032675079687979,0.345576191959051,0.033934,-0.0378047633076517,1,1,"1M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUN24-107.5-P",2024-06-19,500,0.3,107.5,0.0315096576103105,0.380868717278885,0.033934,-0.0741233719750087,1,1,"1M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUN24-108-P",2024-06-19,500,0.3,108,0.0303530798784221,0.421519287216231,0.033934,-0.111519470567904,1,1,"1M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUN24-108.5-P",2024-06-19,500,0.3,108.5,0.0292052163446024,0.462421357512665,0.033934,-0.150070126362644,1,1,"1M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUN24-109-P",2024-06-19,500,0.3,109,0.0280659396766754,0.502354480116898,0.033934,-0.189860731632267,1,1,"1M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUN24-102-R",2024-06-19,500,0.3,102,0.0448465606256372,0.61347753824596,0.033934,0.278829437781588,-1,1,"1M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUN24-102.5-R",2024-06-19,500,0.3,102.5,0.043584854130702,0.587197911115844,0.033934,0.250292246059676,-1,1,"1M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUN24-103-R",2024-06-19,500,0.3,103,0.0423334681667173,0.559222823287568,0.033934,0.221160521205228,-1,1,"1M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUN24-103.5-R",2024-06-19,500,0.3,103.5,0.0410922393218604,0.529316666609845,0.033934,0.191401817766256,-1,1,"1M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUN24-104-R",2024-06-19,500,0.3,104,0.0398610079835105,0.497216523388693,0.033934,0.160981140940261,-1,1,"1M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUN24-104.5-R",2024-06-19,500,0.3,104.5,0.0386396182224317,0.462673491947777,0.033934,0.129860667302908,-1,1,"1M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUN24-105-R",2024-06-19,500,0.3,105,0.0374279176813102,0.425619116923741,0.033934,0.0979994264026141,-1,1,"1M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUN24-105.5-R",2024-06-19,500,0.3,105.5,0.0362257574674449,0.386815416556329,0.033934,0.0653529364417791,-1,1,"1M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUN24-106-R",2024-06-19,500,0.3,106,0.0350329920494142,0.350438773790073,0.033934,0.0318727858552807,-1,1,"1M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUN24-106.5-R",2024-06-19,500,0.3,106.5,0.0338494791575386,0.331162096221436,0.033934,-0.00249384915961247,-1,1,"1M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUN24-107-R",2024-06-19,500,0.3,107,0.032675079687979,0.345576191959051,0.033934,-0.0378047633076517,-1,1,"1M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUN24-107.5-R",2024-06-19,500,0.3,107.5,0.0315096576103105,0.380868717278885,0.033934,-0.0741233719750087,-1,1,"1M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUN24-108-R",2024-06-19,500,0.3,108,0.0303530798784221,0.421519287216231,0.033934,-0.111519470567904,-1,1,"1M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUN24-108.5-R",2024-06-19,500,0.3,108.5,0.0292052163446024,0.462421357512665,0.033934,-0.150070126362644,-1,1,"1M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUN24-109-R",2024-06-19,500,0.3,109,0.0280659396766754,0.502354480116898,0.033934,-0.189860731632267,-1,1,"1M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-100-P",2024-07-17,500,0.3,100,0.05,0.593073481669283,0.033934,0.387605543807398,1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-100.5-P",2024-07-17,500,0.3,100.5,0.04868114098998,0.576162238972187,0.033934,0.36087424480196,1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-101-P",2024-07-17,500,0.3,101,0.0473733838137026,0.558442663587616,0.033934,0.333643086449581,1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-101.5-P",2024-07-17,500,0.3,101.5,0.0460765476270802,0.539828541325285,0.033934,0.305886630672826,1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-102-P",2024-07-17,500,0.3,102,0.044790455909682,0.520220279816082,0.033934,0.277577617374119,1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-102.5-P",2024-07-17,500,0.3,102.5,0.0435149363302835,0.499503026288386,0.033934,0.248686781452556,1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-103-P",2024-07-17,500,0.3,103,0.0422498206162313,0.477545607698455,0.033934,0.219182646403749,1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-103.5-P",2024-07-17,500,0.3,103.5,0.0409949444281181,0.454202349898505,0.033934,0.189031290849407,1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-104-P",2024-07-17,500,0.3,104,0.0397501472392277,0.429323350776014,0.033934,0.158196083604247,1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-104.5-P",2024-07-17,500,0.3,104.5,0.0385152722195326,0.402788742875612,0.033934,0.126637382042693,1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-105-P",2024-07-17,500,0.3,105,0.0372901661240407,0.374612155421024,0.033934,0.0943121874820403,1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-105.5-P",2024-07-17,500,0.3,105.5,0.0360746791852992,0.345248961003688,0.033934,0.0611737500072446,1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-106-P",2024-07-17,500,0.3,106,0.0348686650098723,0.31648324262233,0.033934,0.0271711135582587,1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-106.5-P",2024-07-17,500,0.3,106.5,0.0336719804786152,0.293328122738207,0.033934,-0.00775140990391734,1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-107-P",2024-07-17,500,0.3,107,0.0324844856505854,0.283763571857107,0.033934,-0.0436548508571808,1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-107.5-P",2024-07-17,500,0.3,107.5,0.0313060436704287,0.28969616632583,0.033934,-0.0806062942017287,1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-108-P",2024-07-17,500,0.3,108,0.0301365206790937,0.305017706218292,0.033934,-0.118679713735796,1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-108.5-P",2024-07-17,500,0.3,108.5,0.0289757857277324,0.324429627114502,0.033934,-0.157956955325765,1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-109-P",2024-07-17,500,0.3,109,0.0278237106946513,0.345428429346068,0.033934,-0.198528901753673,1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-109.5-P",2024-07-17,500,0.3,109.5,0.0266801702051871,0.366982555771334,0.033934,-0.24049686108891,1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-110-P",2024-07-17,500,0.3,110,0.0255450415543817,0.388679226652582,0.033934,-0.283974232126383,1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-100-R",2024-07-17,500,0.3,100,0.05,0.593073481669283,0.033934,0.387605543807398,-1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-100.5-R",2024-07-17,500,0.3,100.5,0.04868114098998,0.576162238972187,0.033934,0.36087424480196,-1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-101-R",2024-07-17,500,0.3,101,0.0473733838137026,0.558442663587616,0.033934,0.333643086449581,-1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-101.5-R",2024-07-17,500,0.3,101.5,0.0460765476270802,0.539828541325285,0.033934,0.305886630672826,-1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-102-R",2024-07-17,500,0.3,102,0.044790455909682,0.520220279816082,0.033934,0.277577617374119,-1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-102.5-R",2024-07-17,500,0.3,102.5,0.0435149363302835,0.499503026288386,0.033934,0.248686781452556,-1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-103-R",2024-07-17,500,0.3,103,0.0422498206162313,0.477545607698455,0.033934,0.219182646403749,-1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-103.5-R",2024-07-17,500,0.3,103.5,0.0409949444281181,0.454202349898505,0.033934,0.189031290849407,-1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-104-R",2024-07-17,500,0.3,104,0.0397501472392277,0.429323350776014,0.033934,0.158196083604247,-1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-104.5-R",2024-07-17,500,0.3,104.5,0.0385152722195326,0.402788742875612,0.033934,0.126637382042693,-1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-105-R",2024-07-17,500,0.3,105,0.0372901661240407,0.374612155421024,0.033934,0.0943121874820403,-1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-105.5-R",2024-07-17,500,0.3,105.5,0.0360746791852992,0.345248961003688,0.033934,0.0611737500072446,-1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-106-R",2024-07-17,500,0.3,106,0.0348686650098723,0.31648324262233,0.033934,0.0271711135582587,-1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-106.5-R",2024-07-17,500,0.3,106.5,0.0336719804786152,0.293328122738207,0.033934,-0.00775140990391734,-1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-107-R",2024-07-17,500,0.3,107,0.0324844856505854,0.283763571857107,0.033934,-0.0436548508571808,-1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-107.5-R",2024-07-17,500,0.3,107.5,0.0313060436704287,0.28969616632583,0.033934,-0.0806062942017287,-1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-108-R",2024-07-17,500,0.3,108,0.0301365206790937,0.305017706218292,0.033934,-0.118679713735796,-1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-108.5-R",2024-07-17,500,0.3,108.5,0.0289757857277324,0.324429627114502,0.033934,-0.157956955325765,-1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-109-R",2024-07-17,500,0.3,109,0.0278237106946513,0.345428429346068,0.033934,-0.198528901753673,-1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-109.5-R",2024-07-17,500,0.3,109.5,0.0266801702051871,0.366982555771334,0.033934,-0.24049686108891,-1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-JUL24-110-R",2024-07-17,500,0.3,110,0.0255450415543817,0.388679226652582,0.033934,-0.283974232126383,-1,2,"2M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-AUG24-108.5-R",2024-08-21,500,0.3,108.5,0.0286802621518971,0.307229816292064,0.033934,-0.168208305348917,-1,3,"3M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-AUG24-109-P",2024-08-21,500,0.3,109,0.027511695626636,0.32130391421574,0.033934,-0.209806251846689,1,3,"3M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-AUG24-109-R",2024-08-21,500,0.3,109,0.027511695626636,0.32130391421574,0.033934,-0.209806251846689,-1,3,"3M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-AUG24-109.5-P",2024-08-21,500,0.3,109.5,0.0263517561426957,0.336714780250795,0.033934,-0.252882542072554,1,3,"3M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-AUG24-109.5-R",2024-08-21,500,0.3,109.5,0.0263517561426957,0.336714780250795,0.033934,-0.252882542072554,-1,3,"3M"
"CDX.NA.HY",0,2029-06-20,"CDX.NA.HY-S42-V1-5Y-AUG24-110-P",2024-08-21,500,0.3,110,0.0252003200209529,0.352883839622895,0.033934,-0.297560767939842,1,3,"3M"
